objeto_id,clase,b1_mean,b1_median,b1_std,b1_min,b1_max,b1_p25,b1_p75,b1_skew,b1_kurt,b1_mad,b1_entropy,b2_mean,b2_median,b2_std,b2_min,b2_max,b2_p25,b2_p75,b2_skew,b2_kurt,b2_mad,b2_entropy,b3_mean,b3_median,b3_std,b3_min,b3_max,b3_p25,b3_p75,b3_skew,b3_kurt,b3_mad,b3_entropy,b4_mean,b4_median,b4_std,b4_min,b4_max,b4_p25,b4_p75,b4_skew,b4_kurt,b4_mad,b4_entropy,b5_mean,b5_median,b5_std,b5_min,b5_max,b5_p25,b5_p75,b5_skew,b5_kurt,b5_mad,b5_entropy,b6_mean,b6_median,b6_std,b6_min,b6_max,b6_p25,b6_p75,b6_skew,b6_kurt,b6_mad,b6_entropy,b7_mean,b7_median,b7_std,b7_min,b7_max,b7_p25,b7_p75,b7_skew,b7_kurt,b7_mad,b7_entropy,glcm_contrast,glcm_homogeneity,glcm_asm,glcm_entropy,var_nugget,var_sill,var_range,geom_area,geom_perimeter,geom_circularity,geom_convexity,geom_elongation,geom_shape_index,top_neighbors,top_proximity
27,lotes,0.13156973718339382,0.1312142163515091,0.0017325419895073532,0.1290081888437271,0.13627910614013672,0.13015621900558472,0.1328124701976776,0.6108424275256851,-0.6163238853416129,0.0013281255960464478,3.73495891471371,0.10968678476060996,0.10919886827468872,0.002037956685338235,0.10636252909898758,0.1148265153169632,0.10787074267864227,0.11095469444990158,0.6658667411842273,-0.5989217608766491,0.001463189721107483,3.6346182012113117,0.10171946065838326,0.10098250210285187,0.0031412399006392274,0.09447693824768066,0.11194515973329544,0.09913662821054459,0.10393138974905014,0.6291975594565824,-0.24752556747841092,0.002273574471473694,3.392857056111811,0.07068562114666282,0.07000792771577835,0.004104718427385706,0.062399350106716156,0.08211862295866013,0.06699150800704956,0.0736546441912651,0.5506181981528394,-0.6081017955689538,0.0031739920377731323,3.572797231443591,0.3785728325572195,0.3745536804199219,0.02422040780116244,0.3045007288455963,0.44168028235435486,0.3646940588951111,0.39238208532333374,0.1640353217610728,0.5039383425207773,0.011367827653884888,3.3607884521913807,0.1471639725729383,0.1434149593114853,0.014263796946535276,0.1259467452764511,0.18749070167541504,0.13472586870193481,0.15885722637176514,0.494379368620377,-0.8531629416325117,0.011390358209609985,3.6180226437823797,0.05869564553919221,0.05753706395626068,0.00816260092518898,0.046867042779922485,0.08565279096364975,0.051256608217954636,0.06507810950279236,0.4263088285696271,-0.7724554652753222,0.007113344967365265,3.4886297996154623,1.7245370370370368,0.654058781632311,0.09412240655006858,4.324225941437604,0.0004009717964673682,0.0011495409648887248,836.317973996407,213376.99123664122,1900.6443239813298,0.7422594662387795,0.9999999999999999,0.6155655357775184,1.0286486683289193,0.0,377.1688273049752
28,lotes,0.13485118775231064,0.13481591641902924,0.001440640521807412,0.1324072778224945,0.13895785808563232,0.13375791907310486,0.13551373779773712,0.63179000732452,-0.03298592215127982,0.0009004175662994385,3.6633161430354884,0.11344877839278264,0.11336332559585571,0.0019223349735793646,0.11034690588712692,0.11921607702970505,0.11192264407873154,0.11460140347480774,0.5834144555963978,-0.09693241441474676,0.0013731494545936584,3.6445369421713174,0.10271638921301836,0.10267079621553421,0.0023926385900405658,0.09846131503582001,0.10904128849506378,0.1007348820567131,0.10431406646966934,0.34604721361561197,-0.5015580248341069,0.0018683820962905884,3.736603609413905,0.07527268284065708,0.07502779364585876,0.0039148779726078395,0.06890490651130676,0.08689086884260178,0.07216894626617432,0.07759399712085724,0.593406386127334,-0.1266280391154555,0.0026787593960762024,3.65412806798082,0.29030143417370546,0.2907242476940155,0.010968742894395166,0.2620007395744324,0.3200555443763733,0.28262045979499817,0.2980627119541168,0.0413197694877548,-0.2131134398046548,0.007541060447692871,3.5727461332998374,0.1325483688503314,0.13191205263137817,0.004129882663843089,0.1259242296218872,0.15014563500881195,0.12984107434749603,0.13474838435649872,0.9232331877305385,1.1932572396794257,0.0024986714124679565,3.3011550399328216,0.06457585139069588,0.06390755623579025,0.004687411621433712,0.05688425526022911,0.0797325000166893,0.060913652181625366,0.0671490877866745,0.7395951689775815,0.04353413297771658,0.0031064674258232117,3.5806944138126866,1.8623188405797102,0.5716538789428816,0.041948907792480575,4.9956640594655735,7.768720175895541e-05,0.00018396597972817166,300.8277712275844,139162.02194001913,1713.1710109488415,0.5958393212589566,1.0,0.3646941737713502,1.1481017014633317,0.0,288.42112508191644
29,lotes,0.13209048731297982,0.13042635470628738,0.0034223513153637396,0.1288956254720688,0.1434599757194519,0.12993674725294113,0.13321203738451004,1.7008855018210745,2.0843117448119903,0.000810377299785614,2.986307965006709,0.10987528140951948,0.10742053017020226,0.005159945320508675,0.10582228004932404,0.1270272582769394,0.10657075233757496,0.1116187572479248,1.753249960886313,2.205017113533727,0.001215573400259018,2.762318856956887,0.09843331293725385,0.09460074827075005,0.008361511430791654,0.09096528589725494,0.12565410137176514,0.09332890063524246,0.09947429224848747,1.7897870056478868,2.278667751969108,0.0019246526062488556,2.9483037353508927,0.07035547081471943,0.06324349716305733,0.014912222438667277,0.05947297438979149,0.12302036583423615,0.061437021009624004,0.07291742227971554,1.9669369361223437,2.996590121569924,0.0028701014816761017,2.544502674750573,0.38046601814467734,0.38896048069000244,0.028269136384218206,0.2712751030921936,0.4162658154964447,0.3670801892876625,0.4008122980594635,-1.276734741403643,1.5201746660099902,0.015442267060279846,3.1996802307068575,0.15394085845569286,0.13455704599618912,0.041346536510000996,0.1270497590303421,0.29288527369499207,0.13182200491428375,0.14749500900506973,1.941749715304355,2.5066489200529096,0.0037705227732658386,2.1225780913060914,0.06481978737908166,0.05061505734920502,0.028898402342594505,0.04628176614642143,0.16700606048107147,0.04767179675400257,0.06691835261881351,1.9899294304104391,3.0360306628750795,0.003567928448319435,2.2832323404032175,1.8540145985401462,0.7392013739802489,0.3560658532686877,2.780494205407702,0.002387862213666234,0.0025248878998471247,104.37989143004185,73797.09221725851,1266.9610303723682,0.5777269140714443,1.0000000000000002,0.36626180227809685,1.1659599706448134,0.0,399.85457593341044
30,lotes,0.1307339117433248,0.13020125031471252,0.001751335071638682,0.12912073731422424,0.14136649668216705,0.1298241876065731,0.1307808943092823,3.163907143294587,12.344082820831392,0.00043895095586776733,2.326105088618732,0.10861624605702551,0.10787074267864227,0.0022570169349883703,0.10661014914512634,0.12061173468828201,0.10751057416200638,0.10847289673984051,2.8935967655115884,9.525467025867918,0.00043895840644836426,2.3722986227391254,0.0994068853389681,0.09887776151299477,0.002692692508756695,0.09526480734348297,0.11424123495817184,0.09776911325752735,0.10039159469306469,2.144036365803872,6.987413821609087,0.0011930614709854126,2.800371920929022,0.06688730387289203,0.06522443145513535,0.0050500996251481925,0.061093736439943314,0.08713848888874054,0.06386816687881947,0.06776812300086021,1.9984967291433555,4.18930051626896,0.0016770362854003906,2.9980571801509646,0.3768542008788398,0.381509467959404,0.02593210095228081,0.3024747967720032,0.432180792093277,0.3596010282635689,0.3958430737257004,-0.5485209448467706,-0.17594769915081399,0.017693325877189636,3.584559400534663,0.14391854095659898,0.14028599113225937,0.01293188954696352,0.13119171559810638,0.1968325972557068,0.13648732751607895,0.14420846477150917,2.0468423499524375,3.8890473979957383,0.003883078694343567,2.8571892700503456,0.05641317685668388,0.05222456157207489,0.01066804712540503,0.04711465910077095,0.095399871468544,0.04967523738741875,0.058308050967752934,1.94175638635832,3.3751639671418356,0.0031965039670467377,2.9033052598570683,1.3936507936507936,0.6660791496085613,0.08264046359284455,4.282164217278068,0.00047534263241577195,0.0015628232554280648,1037.1611074911023,161394.20187624882,1977.243214021692,0.5187732871634504,0.7996506146592791,0.48633493370285097,1.2304278090265737,0.0,468.143020119581
31,lotes,0.13311962314366085,0.13297004997730255,0.0010001844281508092,0.13116919994354248,0.13573884963989258,0.1324072778224945,0.13378043472766876,0.45895996597415595,-0.34249265392381956,0.000652804970741272,3.739960610752668,0.11243913345379272,0.11210273206233978,0.001545225740179138,0.10978414118289948,0.11694251000881195,0.11122481524944305,0.11343085765838623,0.6404129439139731,-0.21665560590378918,0.000967957079410553,3.670481898265181,0.10347889046075985,0.10285087674856186,0.0025967124717752327,0.09801109880208969,0.11158499121665955,0.1015002429485321,0.10510193556547165,0.8157625782023851,0.15836920614189554,0.0015982463955879211,3.4768144887545764,0.0793014885810426,0.078179270029068,0.004361582779048945,0.07081831246614456,0.09429685771465302,0.07597323507070541,0.08187101036310196,0.8532054583663964,0.39073864598661956,0.0026562437415122986,3.445239182211224,0.33106986429485574,0.3361506164073944,0.018156171605604225,0.27298590540885925,0.36041703820228577,0.3219689726829529,0.343331515789032,-1.0945455756321594,0.5887334197967999,0.009634554386138916,3.4582972619988985,0.16151918939830082,0.15937496721744537,0.010744693650975207,0.14253704249858856,0.19408629834651947,0.1541074961423874,0.1682216376066208,0.628496792666447,-0.1560272160067484,0.006708160042762756,3.628270828627832,0.07246135456988655,0.07099839299917221,0.007175028711110627,0.05791974067687988,0.09328387677669525,0.06737419217824936,0.07736889272928238,0.5979121604137051,-0.28340898402900727,0.00526747852563858,3.616408036741155,1.0983146067415732,0.683030403172505,0.0750536548415604,4.38030855895337,0.00012324978563071426,0.0006607409605219607,814.6583941814099,178021.60548541858,1757.9344048264845,0.723897781514161,1.0000000000000002,0.552711752889472,1.041612823270261,0.0,367.5801288744815
32,lotes,0.1345003729588107,0.13438821583986282,0.0009273831090357457,0.13269992172718048,0.13900288939476013,0.1338929831981659,0.13492846488952637,1.5337636568833255,4.6157598677728195,0.0005289986729621887,3.0208899982538604,0.11301638486615398,0.11283432692289352,0.0012576728118556414,0.11039192974567413,0.11761782318353653,0.11219840124249458,0.11351527087390423,1.365148679692112,2.628130952366897,0.0006753169000148773,3.214146370325608,0.1010178462847283,0.10061107575893402,0.0016107351391249755,0.09837127476930618,0.10787074267864227,0.09992450475692749,0.1015959158539772,1.456363390546172,2.601642338681815,0.0008328892290592194,3.1097096086143674,0.07566420831962635,0.07524164021015167,0.002991313966754765,0.07124601304531097,0.08576533943414688,0.07351958006620407,0.0769468192011118,1.1146015433912886,1.209897462636225,0.0017445720732212067,3.4263208486065038,0.27833573363329234,0.27877113223075867,0.010945840122160074,0.2536943256855011,0.30855265259742737,0.27061666548252106,0.28698187321424484,0.1428560194162461,-0.4986247083425872,0.008306413888931274,3.571639571605335,0.1413736067581595,0.13976825028657913,0.006958679768135005,0.1312142163515091,0.16914457082748413,0.1369319148361683,0.144748717546463,1.435172282966456,2.881443109066513,0.003838054835796356,3.2758408641824035,0.07225938321074896,0.0713360533118248,0.005540458724932105,0.0618140734732151,0.08961465209722519,0.06850534863770008,0.07578189298510551,0.6043938134622802,0.48980344963427846,0.003635462373495102,3.5373658024369936,1.763546798029557,0.5904375543320777,0.039384600451357714,5.016530670608592,2.3718259658714356e-05,0.0001786083388555297,237.16069393444798,100036.78796558264,1284.5225046321927,0.7618792890625393,1.0000000000000002,0.5414916132294753,1.0153174649485952,0.0,360.7178907263028
33,lotes,0.13179862226049105,0.1308990716934204,0.0032014126132942585,0.12907572090625763,0.15701135993003845,0.13038133084774017,0.1321427784860134,4.5084062001398015,26.11568512116272,0.0007315948605537415,1.9337904428748915,0.11044820323586464,0.10944648087024689,0.0036740921577664673,0.10730797797441483,0.13423064351081848,0.1087261438369751,0.11099408566951752,3.8281921813952287,17.686989082017732,0.0009116791188716888,2.1518515515118977,0.10323218326601717,0.10268205031752586,0.003892867878190602,0.0980336144566536,0.13157439231872559,0.10181539505720139,0.10355433449149132,3.973362590508272,21.30921471934469,0.0008666552603244781,2.048555017559981,0.07478380095627572,0.07366590201854706,0.0067672632221241185,0.06359241157770157,0.11349838972091675,0.07161743566393852,0.07674422301352024,2.7491856053853967,11.275814005485813,0.0025999732315540314,2.5965241156382137,0.3323560941136546,0.33724239468574524,0.03433727410865031,0.08412206918001175,0.4071490168571472,0.32339276373386383,0.34831760823726654,-2.9781253476333,17.70506584601528,0.01249338686466217,2.3379276700799756,0.14676116077850263,0.143673837184906,0.016972359114108257,0.05420549586415291,0.24478015303611755,0.13746653869748116,0.15358975529670715,1.1299580216178118,11.759076412638409,0.0069895461201667786,2.1051130165970435,0.06463802800410323,0.06030586548149586,0.0161651017192815,0.044233303517103195,0.17832888662815094,0.05529725831001997,0.06957459822297096,3.331537100141115,16.177466108685607,0.005728946998715401,2.2909686984391997,0.6796116504854368,0.7689320388349513,0.17380944900032472,3.155812644391191,0.0005217439665011792,0.0030004140939396736,1194.0875806499096,161918.4137481886,2395.132507078026,0.354688423833676,0.6155897505731597,0.5729921729639198,1.4880633947202033,0.0,358.6475681689426
34,lotes,0.1306428313951626,0.1303025409579277,0.0015599245397416057,0.12869302928447723,0.1430772989988327,0.1296834945678711,0.13120296224951744,3.652807717424826,21.3002645713283,0.0006978288292884827,2.2667097622632038,0.10858834430436108,0.10820840299129486,0.0019912239355552655,0.10622746497392654,0.1259242296218872,0.107471177354455,0.10903566144406796,4.440257577539077,29.7380699135254,0.0007766149938106537,2.0974951933438337,0.09970023834677501,0.09929420799016953,0.0025594603915508217,0.0946120023727417,0.11309319734573364,0.09789855033159256,0.101095050573349,0.9892431115352774,2.4851714302351615,0.001519467681646347,3.0549300684257807,0.06850392716092484,0.06749799847602844,0.00452567506324765,0.06354738771915436,0.1064300611615181,0.06584909744560719,0.06985035538673401,3.867871147393059,24.606399920428938,0.0018121004104614258,2.1815577821268466,0.34974039916958766,0.3552958816289902,0.02813351470340319,0.20543164014816284,0.3856514096260071,0.33563850820064545,0.36936501413583755,-1.7837097389898098,4.652101197814886,0.01591499149799347,2.979641763379013,0.13734835772731593,0.1356375515460968,0.00832579178711791,0.11953122913837433,0.19136251509189606,0.13283498212695122,0.14024097099900246,1.8984638129009879,8.260989686281437,0.0035004019737243652,2.6278163149106146,0.055802695052785296,0.05349641107022762,0.009007996254835778,0.04628176614642143,0.12774759531021118,0.0502717699855566,0.0575989680364728,3.5881100237339196,20.58290810560556,0.003657970577478409,2.208540940473111,1.0103896103896104,0.7200387847446671,0.1547141170517794,3.315574997464036,1.9787901950836764e-07,0.002668054809572035,867.4824315097236,191247.41504758346,1917.4117800992994,0.6536942357085375,1.0,0.4270064098467346,1.0961187657209233,0.0,404.6603060652139
35,lotes,0.12995214838730662,0.12959346175193787,0.0011161742195836925,0.1285354644060135,0.13369038701057434,0.1291995272040367,0.13027440384030342,1.5247390226772952,1.9238579880362705,0.00048397481441497803,3.2293101570331477,0.10851110704243183,0.10808459296822548,0.0013208629311402297,0.10654261708259583,0.11295813322067261,0.10775818675756454,0.1088218130171299,1.3910778151906538,1.5268111830205857,0.00042770057916641235,3.1825532779786125,0.101369623388899,0.10094873234629631,0.0013768892912819108,0.09812365472316742,0.10503440350294113,0.10052665881812572,0.10216993279755116,0.5461300702857926,0.30275847349476814,0.0006077848374843597,3.316859594699474,0.07370351607862272,0.07423991709947586,0.0027237310764521147,0.06514564156532288,0.07925978302955627,0.07230963557958603,0.07528103329241276,-0.6733237148707366,0.6856080765442547,0.0012831054627895355,3.3823338680977333,0.3106878940996371,0.3069431483745575,0.019483479405216227,0.2824403643608093,0.3701641261577606,0.29740428179502487,0.3245689198374748,0.6993581756657848,-0.0013276665079695604,0.012448355555534363,3.505003770434883,0.13751304031986938,0.13696567714214325,0.004348866128053067,0.12909822165966034,0.15322957932949066,0.13526612520217896,0.13886218890547752,0.9112325757401508,1.6310048005317839,0.0018796324729919434,3.3432125548574154,0.05881838897537244,0.05833618901669979,0.00459662426578208,0.04893801733851433,0.07108844071626663,0.05597257614135742,0.06158896815031767,0.3457779746905658,0.0919011162813268,0.0024874210357666016,3.5447441661248473,1.5769230769230769,0.5889140271493213,0.05727810650887574,4.508948531357566,5.315705912262416e-05,0.000759625411137446,368.30498048309335,68227.38771647241,1046.159582230804,0.7833804566351887,1.0,0.9462470739850884,1.0012869922868448,0.0,321.90161413779765
36,lotes,0.130114094379845,0.12986359000205994,0.0009640986659586688,0.12837788462638855,0.13380293548107147,0.1293908655643463,0.13067397475242615,0.961937443712306,0.7902852083985081,0.0005627721548080444,3.2955348831995104,0.10862474218694441,0.10829844325780869,0.001164082010399856,0.1068352535367012,0.1121702641248703,0.10778069496154785,0.10926640033721924,0.9113091086693181,0.15851308453821478,0.0006753206253051758,3.5700593291507534,0.10072517743624679,0.1007348820567131,0.0010011024248995403,0.09837127476930618,0.10420151799917221,0.10008207708597183,0.10125263035297394,0.4312526674570968,0.7724087823836614,0.0005852729082107544,3.400251632849431,0.07340558242360386,0.07345204800367355,0.0026299616186929906,0.0671715959906578,0.081240713596344,0.07165120542049408,0.0751403421163559,0.27453900162208367,0.41011784924470174,0.0017108023166656494,3.5239866062283336,0.3085514063682031,0.30886778235435486,0.01610591298047348,0.27471923828125,0.35037732124328613,0.29738739132881165,0.3182772099971771,0.39636201419881084,-0.02375509814811494,0.01098516583442688,3.6677376294274873,0.1389973104820339,0.13794489204883575,0.005074181427410265,0.13067397475242615,0.1582944542169571,0.13519859313964844,0.14147904515266418,1.075384888834812,1.2470574966847003,0.002881363034248352,3.331107117941218,0.06015531264177156,0.05886518582701683,0.005769534067886387,0.05046873912215233,0.08439219743013382,0.056253958493471146,0.06284955888986588,1.4785234669751246,3.2538940454090115,0.003038927912712097,3.2241965865235116,2.356020942408377,0.5101324299353249,0.03982895205723527,5.015421637328888,0.00018209998846240472,0.0003683403660210457,336.4644907768947,97317.60211339677,1252.163270554293,0.779972592660479,1.0,0.9452269624218158,1.0034720246923208,0.0,302.82399253764873
37,lotes,0.12934871945116255,0.12921078503131866,0.0008523856396996023,0.12749996781349182,0.133870467543602,0.12885060906410217,0.12968912348151207,1.829484674664327,6.423352547885626,0.00040519237518310547,2.8312888068172377,0.10692179397576385,0.10671144351363182,0.0010469369202372814,0.10510193556547165,0.11172004789113998,0.10627248883247375,0.10728546231985092,2.0780288338275916,6.108816914850758,0.0005064867436885834,2.985448071812921,0.09712893747621112,0.0971219353377819,0.0025226068319154993,0.09028997272253036,0.10460670292377472,0.09600203298032284,0.09866390749812126,-0.3183031257824712,0.45452973972801214,0.0012268275022506714,3.404345530793178,0.06550881252106693,0.06507810950279236,0.0027428499358537798,0.06167900934815407,0.07748144119977951,0.06347985938191414,0.06652441807091236,1.7477856706150716,4.51377767752943,0.0015307217836380005,3.1093817718164463,0.36657806866698794,0.3736082464456558,0.026012236757966743,0.29241254925727844,0.39814478158950806,0.35370326042175293,0.38742413371801376,-0.9839158205125091,-0.02627238074828231,0.015025809407234192,3.5436986559726606,0.12915350269112322,0.12813027203083038,0.006629462317899453,0.1125529408454895,0.1591273546218872,0.12524328753352165,0.13316701352596283,0.8367626079700415,2.35937272804925,0.0034103579819202423,3.1127816627776275,0.04936071615666151,0.04792504012584686,0.005279304405268085,0.041982244700193405,0.08061041682958603,0.04565146937966347,0.05175746884196997,2.083253640317638,7.11369730872747,0.0027012713253498077,2.7772935552164943,0.6214511041009463,0.761198738170347,0.10469305098070435,3.9592092701666273,1.2831147193633172e-07,0.0019824727989696364,949.2760398535743,162250.1969559126,1975.6573001530762,0.5223623530951176,0.8095524207997491,0.6079370714816348,1.2261934894705855,0.0,386.172877092605
38,lotes,0.12954222779164368,0.12909822165966034,0.0015949106628198194,0.12799520790576935,0.13686437904834747,0.12883935123682022,0.1295146718621254,3.1997109213605515,10.38640899843973,0.00031515955924987793,2.379189622058546,0.10754239653376327,0.10694780945777893,0.001995711781951783,0.10546210408210754,0.1174827590584755,0.10663265734910965,0.10755559429526329,3.2306239031898913,10.897909011094814,0.00042770057916641235,2.17009484959635,0.09944091360459383,0.09938424825668335,0.0020031296520547264,0.09596263617277145,0.10886120796203613,0.0982699766755104,0.10000329092144966,2.2917544891159345,7.436840795346983,0.0009229332208633423,2.6875103213012963,0.06929147157860899,0.06838716566562653,0.0037957091333147477,0.06354738771915436,0.0862155556678772,0.06684519350528717,0.07102090492844582,1.8615748238000789,4.855817503900017,0.0018458664417266846,3.0543906314058096,0.3395486939912555,0.3433089852333069,0.019314616540167345,0.2865372896194458,0.3768497705459595,0.32836195826530457,0.35381019115448,-0.5672944675841467,-0.1303033448566686,0.011615455150604248,3.615687640570511,0.1340350314289674,0.13215966522693634,0.006564578347082577,0.12457359582185745,0.16083815693855286,0.12923329323530197,0.13609902560710907,1.7331238287933592,3.7545674145023433,0.0034441202878952026,3.1021546106412625,0.05409009630481402,0.05217954143881798,0.0074824546979384825,0.04430083557963371,0.09089775383472443,0.04975965432822704,0.056141406297683716,2.508727797234895,8.096947242682422,0.003534160554409027,2.767718741368376,2.0884353741496597,0.5654715108496621,0.054722569299828765,4.5748646356780025,0.00012588865325304603,0.0010805417293398283,582.5744410516194,78599.69379375513,1130.774619241105,0.7724646501405341,1.0000000000000002,0.7823957655449081,1.0083368376472799,0.0,345.38189329068854
39,lotes,0.12909447476267816,0.12905320525169373,0.00046852587175637105,0.1282203197479248,0.13155187666416168,0.1288449801504612,0.1293008178472519,1.87412439381588,7.485827405990772,0.00023636221885681152,2.901830591182722,0.10699826789398988,0.10692529380321503,0.0005502367435101296,0.10588981211185455,0.10985167324542999,0.10662703029811382,0.1072910912334919,1.3702036871650747,4.8713744907988925,0.00034891441464424133,3.00218385287439,0.09951743595302105,0.09948554635047913,0.001405502382773668,0.0965028926730156,0.10271581262350082,0.09838252700865269,0.10066734999418259,-0.010917154517207293,-0.8700215389368475,0.0011592954397201538,3.711580742785604,0.06774711571633815,0.06725037842988968,0.002468908035837938,0.06386253982782364,0.07345204800367355,0.06569152511656284,0.06952395290136337,0.5017448536931219,-0.5778697218491775,0.0019246600568294525,3.7751166937488634,0.35176397413015364,0.355048269033432,0.018759707761917307,0.3032401502132416,0.39127907156944275,0.3387281000614166,0.36544816941022873,-0.4886076674895813,-0.27937151554905126,0.01377648115158081,3.6428671633379066,0.13142319582402706,0.1307302489876747,0.004175075457840195,0.12504632771015167,0.14393270015716553,0.1280796267092228,0.13345402479171753,0.9186180589918694,0.32080544179175563,0.0026562511920928955,3.579379005637236,0.050693467973421016,0.049996014684438705,0.003390300872594556,0.045381344854831696,0.061971649527549744,0.04794192221015692,0.052854860201478004,0.6812136461642514,-0.017079816639069545,0.002386122941970825,3.4851559049550027,1.7799043062200957,0.5845764142977765,0.04602687667406881,4.7716607189306535,5.509076389853918e-05,0.0007942972830177873,553.8500805064949,106797.4421425841,1339.5780746595515,0.7478847090321822,1.0,0.7218607841159834,1.0247728568538266,0.0,280.65365193746544
40,lotes,0.1294663412606015,0.12931207567453384,0.0007912530343726862,0.1281527876853943,0.13326267898082733,0.12899130210280418,0.12973977252840996,2.000643019766296,6.08245370598153,0.00037141889333724976,2.9448194810082766,0.10714444306259062,0.10697031766176224,0.0009717096541686265,0.10573223233222961,0.11156247556209564,0.10659326240420341,0.10741489939391613,2.2491954328609203,6.682527674905607,0.00040519237518310547,2.9328468963291754,0.09807245447939518,0.09788729250431061,0.0013183754492462826,0.09603016823530197,0.10366126149892807,0.0971838403493166,0.09859637916088104,1.3864802725901733,2.96531233565781,0.0007090866565704346,3.1707596630957617,0.06555966017585174,0.06512313336133957,0.0017104249240371867,0.06323224306106567,0.07313690334558487,0.06456036865711212,0.06614736095070839,2.1713586502313773,5.998975828281893,0.0007428526878356934,2.9749975604112384,0.3759310330246009,0.3756454586982727,0.009464695434829471,0.3502197563648224,0.39400285482406616,0.37013597786426544,0.382584348320961,-0.19330685784226206,-0.23334834946269023,0.006032839417457581,3.6696655543187475,0.13105532388184585,0.1299423724412918,0.005263437721203671,0.12403334677219391,0.1442478597164154,0.12665020301938057,0.1338423304259777,0.9562237853228915,-0.06793578241387044,0.0033428221940994263,3.591616898921045,0.04908610164534812,0.047328509390354156,0.0040300704162247744,0.04493113234639168,0.06458287686109543,0.046219862066209316,0.051802489906549454,1.3435445172359817,1.2940610925939229,0.001395655795931816,2.9624274204098118,2.7398843930635834,0.550341328171998,0.047545858531858734,4.837419900171387,4.347251117828738e-05,0.00011855690814534001,245.73569030351715,92974.66532418717,1365.3078774331414,0.6267773527371053,1.0,0.4990643784827182,1.1194077073720425,0.0,296.4967664508037
41,lotes,0.13013089986311066,0.12997613847255707,0.0007986501968321303,0.12876056134700775,0.13292503356933594,0.12961597740650177,0.13045449182391167,1.055570030159921,1.2124777783339633,0.00041644275188446045,3.470046643785466,0.10893733613193035,0.10868111997842789,0.000984046891792672,0.10730797797441483,0.11230532824993134,0.10827592760324478,0.10927202738821507,1.1615893176259422,1.0906669996007539,0.0004952326416969299,3.425391790336251,0.1035549604954819,0.10354870930314064,0.0014703889947987987,0.09965437650680542,0.10832095146179199,0.10255261324346066,0.10447163879871368,0.13973104011357185,0.29585540769306284,0.0009566992521286011,3.4374727165662984,0.0753723275847733,0.07530917227268219,0.0023646228487718543,0.07045814394950867,0.08304156363010406,0.07366589829325676,0.07672171480953693,0.516326447540283,0.37114372793733175,0.001541975885629654,3.5073027375019237,0.3424301472389036,0.34515486657619476,0.012371576837809005,0.29518136382102966,0.36957886815071106,0.33867744356393814,0.34963447600603104,-1.1980222813339045,2.0629347109769727,0.006010338664054871,3.232570236157162,0.14683875969300667,0.14468680322170258,0.008044298451661401,0.13558126986026764,0.172476127743721,0.14119766280055046,0.1503763571381569,1.1972204331283243,0.9553957424131361,0.004265747964382172,3.4709602187800863,0.060414510054720774,0.05897773988544941,0.00488690620587019,0.053012434393167496,0.07583817094564438,0.056996808387339115,0.06286081671714783,1.0129701255055097,0.4830562230467903,0.002723781391978264,3.5417313495863776,1.056,0.6639999999999999,0.10307999999999998,4.046569156713673,7.865027796569542e-05,0.00015496728874828903,184.8326600060106,130849.2528967894,1655.6054262768612,0.5998842077338685,1.0,0.34433165276109234,1.1442244566928352,0.0,310.190528941109
42,lotes,0.13514449843956577,0.13505227863788605,0.0011919950568977545,0.13222719728946686,0.13880029320716858,0.13438258320093155,0.1359245590865612,0.2761113662605684,-0.04063775074734899,0.0007766187191009521,3.4919491868288643,0.11368319254008032,0.1136784739792347,0.0016284954931588779,0.11007677763700485,0.11851824820041656,0.1125642005354166,0.11472521536052227,0.23007286792275425,0.03853315006396363,0.0010917633771896362,3.5560306370945156,0.10066009036475612,0.10029592737555504,0.0020547771235400864,0.09630029648542404,0.10737551003694534,0.09933922439813614,0.10191669128835201,0.6908141156370726,0.8552493392694434,0.0013393796980381012,3.4545719479630077,0.07604022221940179,0.07588319107890129,0.003047862133374732,0.06951269507408142,0.08452726155519485,0.07407671771943569,0.07778533548116684,0.2119190642357009,0.058703432300339475,0.0018571242690086365,3.6087260998065647,0.27670524545734926,0.27798327803611755,0.01915473972447958,0.22328253090381622,0.3220590054988861,0.2661370784044266,0.28954246640205383,-0.2935397159210098,-0.10008370723264504,0.011739268898963928,3.5792994419765805,0.15000003528210423,0.15026943385601044,0.005421700675488814,0.13720203936100006,0.1625264585018158,0.1467352770268917,0.15335338935256004,-0.07836080715821166,-0.45045672895019884,0.0034216120839118958,3.7103970172359713,0.0760830650406499,0.07605202123522758,0.004098453713776644,0.06568589806556702,0.08569780737161636,0.07337889261543751,0.07887710072100163,0.017042857538102692,-0.37730151604927187,0.002768799662590027,3.7103499602870613,1.5925925925925926,0.5808278867102397,0.044870970507544586,4.843028057673125,0.00017665247278477752,0.0003695701058944548,210.85935933238764,107807.80922378242,1419.3687516136,0.6724648761124051,1.0000000000000002,0.42632987003450656,1.080712408546948,0.0,303.77458105636987
